matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,heavy_static_16_time,heavy_static_16_cycle,heavy_static_16_perms,heavy_static_16_planes,heavy_static_16_split,heavy_static_2_time,heavy_static_2_cycle,heavy_static_2_perms,heavy_static_2_planes,heavy_static_2_split,heavy_static_4_time,heavy_static_4_cycle,heavy_static_4_perms,heavy_static_4_planes,heavy_static_4_split,heavy_static_8_time,heavy_static_8_cycle,heavy_static_8_perms,heavy_static_8_planes,heavy_static_8_split
754,7441,7978.0,1.1659945999854244,heavy_static,0.3028317999560386,8874.0,1816,3,,0.0193779000546783,11192.0,662,9,,0.062588799977675,10066.0,929,5,,0.153212699922733,9450.0,1369,3,
755,7692,8254.0,1.2005588999891188,heavy_static,0.3079880999866873,8862.0,1805,3,,0.0225356000009924,11486.0,669,9,,0.0700185999739915,10290.0,927,5,,0.1705307000083848,9958.0,1390,3,
756,7607,8155.0,1.058375900000101,heavy_static,0.2628769000293687,8779.0,1788,3,,0.016621800023131,11299.0,650,9,,0.062861300073564,10167.0,917,5,,0.1402296000160277,9763.0,1335,3,
757,7644,8222.0,1.211651299992809,heavy_static,0.2893457000609487,8814.0,1737,3,,0.0191129999002441,11442.0,653,9,,0.0659898000303655,10074.0,890,5,,0.160557399969548,9814.0,1333,3,
758,7769,8382.0,1.0348844999971334,heavy_static,0.2961183999432251,8990.0,1797,3,,0.017191500053741,11706.0,648,9,,0.0711278000380843,10482.0,912,5,,0.1786372000351548,10142.0,1376,3,
759,7813,8424.0,1.2470972999872174,heavy_static,0.2757421999704093,9064.0,1822,3,,0.025215100031346,11710.0,684,9,,0.0692433000076562,10392.0,939,5,,0.1537824999541044,10104.0,1413,3,
760,7818,8421.0,1.5829679000016768,heavy_static,0.2985908999107778,9333.0,1829,3,,0.0160312999505549,12085.0,671,9,,0.0636199000291526,10685.0,937,5,,0.1462930999696254,10157.0,1360,3,
761,7732,8302.0,1.3466317999991588,heavy_static,0.3183588000247255,8958.0,1816,3,,0.0165635999292135,11452.0,652,9,,0.0668222000822424,10230.0,915,5,,0.1552138000261038,9838.0,1352,3,
762,7821,8433.0,1.0467134999926202,heavy_static,0.2756795999594033,9073.0,1776,3,,0.0199175999732688,11351.0,644,9,,0.0626463999506086,10393.0,913,5,,0.1351685000117868,10081.0,1362,3,
763,7606,8175.0,1.2159506999887526,heavy_static,0.2518441999563947,8959.0,1811,3,,0.0216706999344751,11337.0,643,9,,0.0730731999501586,10159.0,916,5,,0.1672305999090895,9703.0,1330,3,
764,7161,7651.0,0.964329500013264,heavy_static,0.3263254000339657,8035.0,1758,2,,0.0175599000649526,10449.0,646,8,,0.0703479000367224,9315.0,895,4,,0.1480680999811738,9251.0,1336,3,
765,7716,8303.0,1.2048865999968257,heavy_static,0.274366799974814,8943.0,1784,3,,0.0215602000243961,11329.0,648,9,,0.0601679999381303,10131.0,912,5,,0.1441444000229239,9695.0,1329,3,
766,8219,8907.0,1.1000448999984656,heavy_static,0.2658424000255763,9883.0,1871,3,,0.0162899999413639,12473.0,680,9,,0.0638699000701308,11387.0,959,5,,0.1534155000699684,10787.0,1414,3,
767,7398,7925.0,1.256693399976939,heavy_static,0.3059500999515876,8581.0,1802,3,,0.0168455999810248,11037.0,652,9,,0.1302041000453755,9769.0,897,5,,0.1574900000123307,9469.0,1367,3,
768,7797,8400.0,1.2667077999794856,heavy_static,0.2795967999845743,9360.0,1857,3,,0.0171585000352934,11968.0,667,9,,0.064736200030893,10472.0,916,5,,0.1504260000074282,9920.0,1355,3,
769,7731,8337.0,1.227811600023415,heavy_static,0.3156329999910667,8993.0,1830,3,,0.0217437999090179,11583.0,645,9,,0.06496850005351,10261.0,897,5,,0.1547693000175058,9977.0,1360,3,
770,7632,8191.0,1.3799932999827431,heavy_static,0.2573734000325203,8815.0,1787,3,,0.0167773999273777,11387.0,658,9,,0.0586953000165522,10411.0,924,5,,0.1380031000589952,9991.0,1357,3,
771,7706,8303.0,1.37542910000775,heavy_static,0.3083535000914708,8943.0,1803,3,,0.0172291999915614,11258.0,648,9,,0.0725183000322431,10151.0,911,5,,0.131777000031434,9767.0,1339,3,
772,7693,8255.0,1.4363330000196584,heavy_static,0.3122710000025108,9167.0,1821,3,,0.0241410000016912,11747.0,663,9,,0.066813499899581,10531.0,922,5,,0.1513454000232741,9911.0,1385,3,
773,7291,7821.0,1.2755161999957636,heavy_static,0.3155442000133917,8477.0,1791,3,,0.0185246000764891,10977.0,653,9,,0.0681390000972896,9793.0,910,5,,0.1453857000451535,9453.0,1327,3,
774,7887,8507.0,1.2231245999864768,heavy_static,0.2786229999037459,9115.0,1782,3,,0.0169320000568404,11623.0,664,9,,0.065682900021784,10563.0,915,5,,0.1411341000348329,10283.0,1393,3,
775,7736,8319.0,1.3959196000068914,heavy_static,0.2852653000736609,9007.0,1804,3,,0.0208219999913126,11227.0,652,9,,0.0614059000508859,10151.0,908,5,,0.1547518000006675,9847.0,1330,3,
776,7484,8022.0,1.3261314999836031,heavy_static,0.2654339999426156,8678.0,1792,3,,0.0154110000003129,11200.0,654,9,,0.0715734999394044,10018.0,919,5,,0.1346644000150263,9622.0,1333,3,
777,7810,8376.0,1.402427799999714,heavy_static,0.2558415000094101,9256.0,1778,3,,0.017488699988462,11568.0,651,9,,0.0668945000506937,10772.0,914,5,,0.1553762999828905,10240.0,1368,3,
778,7504,8023.0,1.4112666999862995,heavy_static,0.3137238000053912,8679.0,1781,3,,0.0182043999666348,11107.0,651,9,,0.0664709000848233,9887.0,895,5,,0.1513358000665903,9599.0,1346,3,
779,7632,8192.0,1.1787378000153694,heavy_static,0.2721610000589862,8848.0,1822,3,,0.0213088999735191,11530.0,671,9,,0.0565160999540239,10112.0,920,5,,0.1361882999772206,9752.0,1367,3,
780,7293,7792.0,1.3508228000137024,heavy_static,0.3403883998980745,8432.0,1815,3,,0.0182194000808522,11004.0,655,9,,0.0721037000184878,9844.0,903,5,,0.1372569999657571,9480.0,1339,3,
781,7680,8246.0,1.4029525000078138,heavy_static,0.2828905000351369,8886.0,1819,3,,0.0153189999982714,11312.0,659,9,,0.0598194999620318,10098.0,924,5,,0.1437532999552786,9766.0,1360,3,
782,7776,8377.0,1.2769532999955118,heavy_static,0.3527496999595314,9017.0,1869,3,,0.0239070999668911,11275.0,672,9,,0.0712435999885201,10301.0,945,5,,0.1479879999533295,9937.0,1381,3,
783,7377,7894.0,1.205240200011758,heavy_static,0.3099556000670418,8534.0,1804,3,,0.0164345999946817,11062.0,649,9,,0.0658085999311879,9754.0,916,5,,0.1444399000611156,9422.0,1338,3,
784,7520,8105.0,1.08971470000688,heavy_static,0.2877933999989182,8697.0,1748,3,,0.0150831000646576,11209.0,634,9,,0.0642287000082433,9989.0,881,5,,0.1337688999483361,9697.0,1336,3,
785,7254,7758.0,1.147140999994008,heavy_static,0.321003400022164,8446.0,1775,3,,0.016424199915491,10756.0,651,9,,0.0706365000223741,9758.0,914,5,,0.1556853000074625,9366.0,1324,3,
786,7183,7689.0,0.958784199989168,heavy_static,0.2759632000233978,8345.0,1715,3,,0.014161100029014,10407.0,620,9,,0.0602827999973669,9609.0,885,5,,0.1300617000088095,9257.0,1293,3,
787,7895,8510.0,1.2624596999958158,heavy_static,0.2893933000741526,9214.0,1823,3,,0.0177162999752908,11436.0,656,9,,0.0672743000322952,10486.0,924,5,,0.1596625000238418,10134.0,1378,3,
788,7394,7900.0,1.114659999992,heavy_static,0.2718580999644473,8508.0,1809,3,,0.0202481000451371,10972.0,657,9,,0.0600193000864237,9944.0,929,5,,0.1336634999606758,9676.0,1364,3,
789,7296,7810.0,1.455429699999513,heavy_static,0.2768617999972775,8514.0,1806,3,,0.0207725999644026,10904.0,632,9,,0.0567421000450849,9838.0,904,5,,0.1305274000624194,9434.0,1317,3,
790,7710,8269.0,1.0331809000053909,heavy_static,0.311116199940443,8877.0,1763,3,,0.017085799947381,11477.0,649,9,,0.0643099000444635,10345.0,906,5,,0.1432882000226527,10109.0,1398,3,
791,7919,8530.0,1.4405909999914002,heavy_static,0.3152616999577731,9186.0,1764,3,,0.017873500008136,11652.0,663,9,,0.0707356000784784,10462.0,916,5,,0.1530950999585911,10146.0,1358,3,
792,7941,8544.0,1.2872572999913243,heavy_static,0.2821517999982461,9152.0,1821,3,,0.0239481000462546,11632.0,665,9,,0.0693975000176578,10516.0,928,5,,0.1605883000884205,10192.0,1386,3,
793,7589,8108.0,1.332848299993202,heavy_static,0.2778625999344513,8780.0,1811,3,,0.0162529000081121,11122.0,663,9,,0.0648015000624582,10032.0,927,5,,0.158424700028263,9708.0,1371,3,
794,7806,8424.0,1.3892631999915466,heavy_static,0.301024500047788,9032.0,1795,3,,0.0172430999809876,11638.0,654,9,,0.0658107000635936,10316.0,901,5,,0.1528606999199837,10000.0,1369,3,
795,8006,8634.0,1.2692903999995906,heavy_static,0.2958374000154435,9290.0,1871,3,,0.017356300028041,11530.0,669,9,,0.0594337000511586,10534.0,938,5,,0.1425934000872075,10146.0,1368,3,
796,7658,8228.0,1.3380013999994844,heavy_static,0.2989943999564275,8852.0,1799,3,,0.0214823000133037,11514.0,661,9,,0.0641191999893635,10032.0,911,5,,0.1516465999884531,9676.0,1369,3,
797,7535,8059.0,1.1737833000079263,heavy_static,0.2733482000185177,8731.0,1823,3,,0.0164988000178709,10967.0,656,9,,0.0620654000667855,10103.0,919,5,,0.142999600037001,9699.0,1348,3,
798,7522,8025.0,1.2298750999907495,heavy_static,0.2903014000039547,8665.0,1784,3,,0.0174599000019952,10905.0,649,9,,0.0642991999629885,10017.0,919,5,,0.1534026000881567,9601.0,1344,3,
799,7448,7965.0,1.0121254000114277,heavy_static,0.3529608000535518,8621.0,1767,3,,0.0231517000356689,10853.0,651,9,,0.0746023999527096,9941.0,914,5,,0.1519181999610737,9557.0,1337,3,
800,7774,8338.0,1.2051908999856096,heavy_static,0.2838282999582588,8962.0,1791,3,,0.0184280999237671,11266.0,658,9,,0.0693392999237403,10466.0,937,5,,0.1727082000579685,10162.0,1395,3,
801,7892,8496.0,1.329573099996196,heavy_static,0.316405100049451,9456.0,1822,3,,0.0166487999958917,12280.0,666,9,,0.0744733000174164,10912.0,927,5,,0.1436129000503569,10592.0,1379,3,
802,7458,7993.0,1.4668158999993466,heavy_static,0.3293125000782311,8601.0,1803,3,,0.0223267999244853,10974.0,648,9,,0.0612418999662622,9789.0,898,5,,0.1427776999771595,9465.0,1360,3,
803,7772,8354.0,1.1052871000138111,heavy_static,0.3082493999972939,9010.0,1865,3,,0.0182767000515013,11596.0,667,9,,0.0659205999691039,10506.0,945,5,,0.1624178000492975,10186.0,1417,3,
804,7374,7909.0,1.4705089000053704,heavy_static,0.2876119000138715,8549.0,1774,3,,0.0172542999498546,11007.0,656,9,,0.0673632000107318,9953.0,917,5,,0.1420073000481352,9637.0,1369,3,
805,7641,8220.0,1.056795200012857,heavy_static,0.3010000999784097,9132.0,1811,3,,0.0177744999527931,11382.0,651,9,,0.0639489999739453,10224.0,912,5,,0.1486725999275222,9620.0,1357,3,
806,7941,8576.0,1.2538466000114568,heavy_static,0.2741464999271557,9152.0,1829,3,,0.0246692000655457,11472.0,666,9,,0.0668013000395149,10288.0,918,5,,0.1582344999769702,9952.0,1370,3,
807,7775,8394.0,1.0599768999964,heavy_static,0.2853555000619963,9306.0,1840,3,,0.0170020000077784,11432.0,662,9,,0.0690642000408843,10466.0,929,5,,0.1638118999544531,9882.0,1348,3,
808,7128,7615.0,1.1151883999991696,heavy_static,0.3327991000842303,8271.0,1778,3,,0.0178437000140547,10443.0,648,9,,0.0721096999477595,9567.0,901,5,,0.1540335000026971,9223.0,1329,3,
809,7549,8138.0,1.016464000014821,heavy_static,0.2765120000112802,9034.0,1804,3,,0.022414100007154,11530.0,653,9,,0.0616363999433815,10182.0,905,5,,0.1648171000415459,9586.0,1348,3,
810,7421,7970.0,1.2570264999812937,heavy_static,0.317932799924165,8930.0,1820,3,,0.0167727000080049,11192.0,659,9,,0.0670688000973314,10254.0,921,5,,0.1603257999522611,9706.0,1376,3,
811,7940,8562.0,1.3475140999944415,heavy_static,0.2858949000947177,9538.0,1890,3,,0.0189710999839007,11990.0,681,9,,0.0614042999222874,10742.0,944,5,,0.1520893999841064,10130.0,1413,3,
812,7554,8100.0,1.031019699992612,heavy_static,0.3094176000449806,8772.0,1832,3,,0.0235497000394389,11308.0,652,9,,0.0697853999445214,10104.0,919,5,,0.1374569999752566,9700.0,1322,3,
813,7087,7569.0,1.1692243999859784,heavy_static,0.269607700058259,8177.0,1742,3,,0.0164394999155774,10585.0,633,9,,0.0690100999781861,9805.0,896,5,,0.155072099994868,9457.0,1325,3,
814,8084,8732.0,1.2033807999978308,heavy_static,0.2877116999588907,9372.0,1908,3,,0.0159224000526592,11788.0,667,9,,0.061302600079216,10704.0,956,5,,0.1517504999646917,10372.0,1383,3,
815,7931,8537.0,1.7012273999862373,heavy_static,0.2977773000020534,9130.0,1803,3,,0.0160414000274613,11749.0,647,9,,0.0680150999687612,10441.0,909,5,,0.1556902999291196,10113.0,1361,3,
816,7517,8064.0,1.143167899979744,heavy_static,0.3255643000593409,8720.0,1780,3,,0.0255235000513494,11252.0,657,9,,0.0703805999364703,10280.0,933,5,,0.1675417000660672,9912.0,1363,3,
817,7489,8004.0,1.2679367999953683,heavy_static,0.2907808000454679,8852.0,1752,3,,0.0165224999655038,11086.0,651,9,,0.0639856000198051,10012.0,918,5,,0.1621320999693125,9460.0,1337,3,
818,7392,7920.0,1.0252897999889683,heavy_static,0.263082499965094,8544.0,1750,3,,0.0162998000159859,10946.0,644,9,,0.0620491000590845,10100.0,899,5,,0.1496893999865278,9776.0,1336,3,
819,7546,8132.0,1.2188764000020456,heavy_static,0.3022446000250056,8788.0,1772,3,,0.0228696999838575,11458.0,655,9,,0.0620229999767616,10232.0,914,5,,0.1470486000180244,9940.0,1359,3,
820,7499,8077.0,1.1430634999996985,heavy_static,0.3352763999719172,8733.0,1773,3,,0.0177174999844282,11013.0,652,9,,0.071834799950011,10029.0,915,5,,0.1720283000031486,9693.0,1357,3,
821,7471,8023.0,1.432021899992833,heavy_static,0.3593196000438183,8663.0,1755,3,,0.0171377999940887,11251.0,658,9,,0.07454990001861,9875.0,899,5,,0.1564554000506177,9567.0,1343,3,
822,7416,7966.0,1.0701797000074291,heavy_static,0.3197488998994231,8334.0,1822,2,,0.0229967000195756,10878.0,663,8,,0.0638941000215709,9726.0,920,4,,0.1394292000913992,9558.0,1332,3,
823,7912,8523.0,1.3360604000044989,heavy_static,0.2937655000714585,9179.0,1787,3,,0.0201411999296396,11925.0,666,9,,0.0694884000113233,10507.0,928,5,,0.1633251999737694,10171.0,1366,3,
824,8162,8844.0,1.111786099994788,heavy_static,0.2730472999392077,9708.0,1817,3,,0.0165081999730318,12588.0,682,9,,0.0722121000289917,11100.0,926,5,,0.1474884999915957,10524.0,1395,3,
825,7575,8156.0,1.2131978999823332,heavy_static,0.3237350999843329,8828.0,1807,3,,0.0161586999893188,11302.0,665,9,,0.0727306000189855,10184.0,911,5,,0.1463907000143081,9860.0,1365,3,
826,7701,8303.0,1.3639127000060398,heavy_static,0.3514410000061616,8927.0,1819,3,,0.0245109000243246,11389.0,645,9,,0.076473299995996,10639.0,915,5,,0.1477365000173449,10287.0,1334,3,
827,7474,7991.0,1.0105582000105642,heavy_static,0.2750734000001102,8663.0,1807,3,,0.0173007000703364,10671.0,653,9,,0.0699890000978484,9907.0,919,5,,0.1546639000298455,9591.0,1360,3,
828,7528,8096.0,1.1956294999981765,heavy_static,0.2741031999466941,8752.0,1752,3,,0.0167912999168038,10952.0,643,9,,0.0628262000391259,9912.0,894,5,,0.1521341999759897,9680.0,1346,3,
829,7768,8363.0,1.2890782000031322,heavy_static,0.3402481999946758,9035.0,1875,3,,0.0211041999282315,11693.0,670,9,,0.0730177999939769,10407.0,947,5,,0.1504985000938177,10083.0,1403,3,
830,7727,8294.0,1.2991607000003569,heavy_static,0.2900443999096751,8886.0,1808,3,,0.0163491000421345,11462.0,666,9,,0.0623851000564172,10262.0,916,5,,0.1474075999576598,9918.0,1348,3,
831,7794,8353.0,1.170086199999787,heavy_static,0.2885180000448599,8945.0,1763,3,,0.0236805999884381,11587.0,651,9,,0.0657339999452233,10381.0,907,5,,0.1554399000015109,10025.0,1366,3,
832,7400,7920.0,1.3230632999911904,heavy_static,0.2793132999213412,8832.0,1821,3,,0.0218485000077635,11230.0,655,9,,0.0627954999217763,10208.0,920,5,,0.1363118999870494,9608.0,1342,3,
833,7713,8300.0,1.1159941999940202,heavy_static,0.3046657999511808,8892.0,1828,3,,0.0166158000938594,11114.0,655,9,,0.0692653999431058,10060.0,920,5,,0.1497783000813797,9732.0,1371,3,
834,7539,8063.0,1.1934616999933496,heavy_static,0.2728372000856325,8703.0,1775,3,,0.0188724999316036,11059.0,659,9,,0.0684889999683946,9879.0,914,5,,0.1639698999933898,9567.0,1363,3,
835,7446,7959.0,1.1278581999940798,heavy_static,0.263216899940744,8631.0,1749,3,,0.0141421000007539,10939.0,629,9,,0.0580433000577613,9735.0,892,5,,0.1671482999809086,9375.0,1315,3,
836,8142,8816.0,1.3043000000179743,heavy_static,0.318123499979265,9520.0,1882,3,,0.0220628000097349,12072.0,690,9,,0.0733011999400332,10908.0,968,5,,0.1530333999544382,10552.0,1409,3,
837,7618,8183.0,1.0586058999761008,heavy_static,0.298143699998036,8887.0,1810,3,,0.0165770000312477,11695.0,670,9,,0.0623355000279843,10347.0,926,5,,0.1493100000079721,10007.0,1398,3,
838,7238,7712.0,1.4090505000203848,heavy_static,0.2724834000691771,8304.0,1720,3,,0.0147209999850019,10834.0,639,9,,0.0678109999280422,9780.0,897,5,,0.1277034999802708,9416.0,1328,3,
839,7436,7971.0,1.0648949000169523,heavy_static,0.3498578000580892,8675.0,1825,3,,0.0226491000503301,11093.0,651,9,,0.0735152000561356,9963.0,910,5,,0.1600428998935967,9587.0,1343,3,
840,7410,7936.0,1.2014860999770465,heavy_static,0.3118811999447644,8512.0,1770,3,,0.0166474999859929,11014.0,649,9,,0.0654267999343574,9652.0,886,5,,0.1374075999483466,9328.0,1338,3,
841,7651,8242.0,1.2160776999953669,heavy_static,0.336322300019674,8914.0,1828,3,,0.0197542000096291,11080.0,669,9,,0.0727834999561309,10102.0,921,5,,0.1365151000209152,9746.0,1367,3,
842,7250,7707.0,0.984308000013698,heavy_static,0.2660146999405697,8299.0,1761,3,,0.0211918000131845,10707.0,656,9,,0.0692816000664606,9391.0,892,5,,0.1572319000260904,9051.0,1341,3,
843,7613,8161.0,1.205711099988548,heavy_static,0.275753500056453,8817.0,1837,3,,0.016468400019221,10913.0,666,9,,0.0725175000261515,10337.0,949,5,,0.1555259999586269,10041.0,1390,3,
844,7727,8315.0,1.23357829998713,heavy_static,0.3110163999954238,8907.0,1742,3,,0.0157548000570386,11211.0,651,9,,0.0683042000746354,10419.0,909,5,,0.1360544000053778,10027.0,1348,3,
845,7441,7972.0,1.1859996999846771,heavy_static,0.2794660999206826,8932.0,1868,3,,0.0173050999874249,11400.0,671,9,,0.0595891999546438,10284.0,924,5,,0.1541737000225111,9764.0,1381,3,
846,7537,8099.0,1.029185299994424,heavy_static,0.358949999907054,8771.0,1862,3,,0.0235379999503493,11345.0,669,9,,0.0765512000070884,10343.0,938,5,,0.167964500025846,9995.0,1379,3,
847,7527,8061.0,1.198059899994405,heavy_static,0.3429573000175878,8749.0,1818,3,,0.0193583000218495,10919.0,651,9,,0.0712548999581486,10049.0,925,5,,0.1751028000144288,9653.0,1339,3,
848,7443,7993.0,1.0279784000013024,heavy_static,0.2974217999726534,8601.0,1747,3,,0.0185956000350415,10653.0,628,9,,0.0719653000123798,9913.0,883,5,,0.1766804000362754,9617.0,1311,3,
849,7352,7856.0,1.184410099987872,heavy_static,0.3097146999789402,8512.0,1758,3,,0.0211564999772235,11132.0,645,9,,0.068993299966678,9876.0,905,5,,0.138497699983418,9472.0,1332,3,
850,7759,8367.0,1.052127200004179,heavy_static,0.2983266999945044,9007.0,1826,3,,0.0208802999695763,11961.0,674,9,,0.0659644999541342,10419.0,929,5,,0.159807699965313,10087.0,1405,3,
851,7383,7898.0,1.3848359000112396,heavy_static,0.2976720000151545,8522.0,1792,3,,0.0152794000459834,10818.0,647,9,,0.0632962000090628,9850.0,916,5,,0.1545274000382051,9571.0,1327,3,
852,7719,8316.0,1.1062058999959845,heavy_static,0.2946100999834016,8972.0,1832,3,,0.0257033000234514,11624.0,663,9,,0.0763429999351501,10184.0,928,5,,0.1682232999010011,9812.0,1391,3,
853,7495,8050.0,1.3442925999988802,heavy_static,0.3301589000038802,8706.0,1814,3,,0.0172058999305591,11190.0,660,9,,0.0723290999885648,10142.0,918,5,,0.1535041000461205,9738.0,1373,3,
854,7456,8013.0,1.0117035000002943,heavy_static,0.2624212999362498,8685.0,1777,3,,0.0187810000497847,10971.0,644,9,,0.0710202000336721,9953.0,899,5,,0.1685947000514716,9709.0,1367,3,
855,7551,8100.0,1.2238779999897815,heavy_static,0.2850061999633908,8740.0,1838,3,,0.0182495999615639,11536.0,670,9,,0.069647500058636,9940.0,919,5,,0.1616381999338045,9612.0,1381,3,
856,7470,7999.0,1.3436943999840878,heavy_static,0.2646552000660449,8639.0,1757,3,,0.0238967000041157,10811.0,640,9,,0.0688349000411108,9927.0,900,5,,0.1637099999934435,9599.0,1353,3,
857,7486,8019.0,1.0212213000049817,heavy_static,0.3235889000352472,8931.0,1827,3,,0.0171447000466287,11195.0,668,9,,0.0659682999830693,10243.0,927,5,,0.1517450000392273,9675.0,1354,3,
858,8046,8728.0,1.2750799999921585,heavy_static,0.2776698999805376,9368.0,1825,3,,0.0208990999963134,11722.0,653,9,,0.0769808999029919,10672.0,922,5,,0.1847181000048294,10320.0,1369,3,
859,7419,7963.0,1.319208599976264,heavy_static,0.2580514000728726,8603.0,1739,3,,0.0197806000942364,10891.0,634,9,,0.0564943000208586,9719.0,874,5,,0.1334525999845937,9371.0,1326,3,
860,7703,8264.0,1.2162875000212807,heavy_static,0.28924110007938,8904.0,1763,3,,0.0757860000012442,11622.0,660,9,,0.069077199907042,10316.0,912,5,,0.1473914999514818,9960.0,1369,3,
861,7658,8213.0,1.0828648999740835,heavy_static,0.2891128999181092,8805.0,1782,3,,0.0165227999677881,11053.0,645,9,,0.0719251999398693,9953.0,896,5,,0.1337837000610306,9605.0,1327,3,
862,7672,8229.0,1.2269621000159532,heavy_static,0.295621299999766,8869.0,1821,3,,0.0199642999796196,11309.0,661,9,,0.0750155000714585,9977.0,904,5,,0.1580667999805882,9677.0,1364,3,
863,7327,7811.0,0.9951995000010356,heavy_static,0.2769350999733433,8419.0,1789,3,,0.0217217999743297,11034.0,654,9,,0.0682732999557629,9911.0,905,5,,0.1630938000744208,9651.0,1377,3,
864,7293,7765.0,1.1763655999966431,heavy_static,0.2605163999833166,8437.0,1771,3,,0.0176074999617412,10705.0,641,9,,0.0705012999242171,9737.0,892,5,,0.1636033999966457,9421.0,1320,3,
865,7489,8029.0,1.0666417999891564,heavy_static,0.2994715999811888,8685.0,1791,3,,0.0177678999025374,11255.0,657,9,,0.0682807000121101,10105.0,916,5,,0.1393074999796226,9717.0,1336,3,
866,6916,7370.0,1.1027743999729864,heavy_static,0.2606011000461876,7978.0,1718,3,,0.0210125000448897,10266.0,634,9,,0.0670876000076532,9182.0,871,5,,0.1564189000055194,8962.0,1305,3,
867,7330,7848.0,1.0201217000139875,heavy_static,0.2860576999373734,8472.0,1784,3,,0.0149357999907806,11236.0,652,9,,0.0591151999542489,9808.0,903,5,,0.1310387999983504,9432.0,1328,3,
868,6989,7456.0,1.1384539999999106,heavy_static,0.2989623000612482,8144.0,1748,3,,0.0169453000416979,10214.0,636,9,,0.0667787999846041,9392.0,898,5,,0.1377850000280887,9048.0,1323,3,
869,7408,7906.0,1.0912884999997914,heavy_static,0.3233191999606788,8514.0,1747,3,,0.0229050000198185,10945.0,648,9,,0.0690900000045076,9694.0,895,5,,0.1470759999938309,9370.0,1335,3,
870,7589,8199.0,1.3421304999792485,heavy_static,0.3213817999931052,8887.0,1815,3,,0.0190760999685153,11643.0,668,9,,0.0677866999758407,10459.0,940,5,,0.155163999996148,10159.0,1369,3,
871,7193,7656.0,0.9756438999902456,heavy_static,0.3124145000474527,8312.0,1773,3,,0.0162821999983862,10710.0,648,9,,0.066427499987185,9580.0,904,5,,0.1465308999177068,9280.0,1346,3,
872,7651,8236.0,1.211017699999502,heavy_static,0.2651983000105247,8844.0,1843,3,,0.0170668000355362,11342.0,657,9,,0.0572372999740764,10056.0,914,5,,0.1521207999903708,9732.0,1369,3,
873,7430,7994.0,1.05993000001763,heavy_static,0.3253810000605881,8634.0,1756,3,,0.0230961999623104,11058.0,649,9,,0.0718489000573754,9770.0,898,5,,0.1388979000039398,9530.0,1320,3,
874,7311,7823.0,1.180874900019262,heavy_static,0.26632910000626,8415.0,1746,3,,0.016140199964866,10705.0,642,9,,0.0619785999879241,9719.0,898,5,,0.1338183999760076,9415.0,1329,3,
875,7473,7988.0,1.18828209998901,heavy_static,0.2961371999699622,8612.0,1784,3,,0.0175156999612227,10940.0,650,9,,0.0636469000019133,9984.0,906,5,,0.1338501999853178,9660.0,1330,3,
876,7649,8213.0,1.0322197000205051,heavy_static,0.2601470000809058,8821.0,1773,3,,0.0221064999932423,11357.0,651,9,,0.0683554999995976,10185.0,910,5,,0.1562355000060051,9845.0,1345,3,
877,7587,8118.0,1.2146931999886874,heavy_static,0.2833966000471264,8726.0,1817,3,,0.0152338000480085,11344.0,652,9,,0.0638247000752016,9962.0,904,5,,0.1337617000099271,9638.0,1338,3,
878,7219,7697.0,1.0385278000030669,heavy_static,0.3288549999706447,8401.0,1814,3,,0.0171839999966323,10719.0,643,9,,0.0713442000560462,9885.0,917,5,,0.1479667999083176,9585.0,1357,3,
879,7298,7839.0,1.1588870999985377,heavy_static,0.3368798000738024,8463.0,1835,3,,0.0245499999728053,10917.0,654,9,,0.0725858999649062,9947.0,920,5,,0.1777340000262484,9647.0,1362,3,
880,7733,8287.0,1.425086600007489,heavy_static,0.2685754999984056,8943.0,1786,3,,0.0167041000677272,11511.0,658,9,,0.0604736000532284,10163.0,914,5,,0.1443070999812334,9815.0,1356,3,
881,7398,7912.0,1.2014249000058044,heavy_static,0.2957967999391258,8536.0,1838,3,,0.0176403999794274,11118.0,655,9,,0.0691697000293061,9904.0,918,5,,0.1643114999169483,9528.0,1326,3,
882,7430,7970.0,1.1471031999972183,heavy_static,0.3314787000417709,8578.0,1735,3,,0.0170241000596433,10952.0,650,9,,0.0672266000183299,10158.0,917,5,,0.1562455000821501,9858.0,1349,3,
883,7368,7891.0,1.179224499996053,heavy_static,0.3030689000152051,8515.0,1816,3,,0.0228245999896898,10837.0,654,9,,0.0666535999625921,9611.0,905,5,,0.1371832999866455,9395.0,1362,3,
884,7681,8276.0,1.045748399978038,heavy_static,0.2567516000708565,8932.0,1806,3,,0.0167278998997062,11398.0,661,9,,0.0615185999777168,10368.0,921,5,,0.1352776000276208,10084.0,1382,3,
885,7584,8130.0,1.2590041999937966,heavy_static,0.290101999999024,8738.0,1799,3,,0.0197212999919429,11014.0,650,9,,0.0739360000006854,10194.0,916,5,,0.1679913999978453,9906.0,1358,3,
886,7603,8147.0,1.2832827999955043,heavy_static,0.2746079999487847,9027.0,1778,3,,0.0226955999387428,11299.0,656,9,,0.0617848000256344,10339.0,908,5,,0.1489763000281527,9739.0,1338,3,
887,7954,8635.0,1.468700400000671,heavy_static,0.2659053000388667,9499.0,1837,3,,0.0154190999455749,12107.0,657,9,,0.0653201999375596,10903.0,931,5,,0.145909099956043,10307.0,1353,3,
