matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split
95,7806,8407.0,1.2046053000958636,heavy_static,0.5317360999761149,8407.0,7744,2,0.018816000083461404,0.32959860004484653,8407.0,7630,4,0.03547610004898161,0.14845610002521425,8407.0,7648,8,0.054981599911116064
96,7223,7715.0,1.095753900008276,heavy_static,0.48689389997161925,7715.0,7148,2,0.018415399943478405,0.23530850000679493,7715.0,7041,4,0.03335969999898225,0.13566630007699132,7715.0,7076,8,0.04901989991776645
97,7389,7924.0,1.205338100087829,heavy_static,0.5040642999811098,7924.0,7309,2,0.01772770006209612,0.255949099897407,7924.0,7199,4,0.030626499908976257,0.17670180008281022,7924.0,7284,8,0.05449429992586374
98,7589,8157.0,1.223795700003393,heavy_static,0.5234699000138789,8157.0,7541,2,0.01895119994878769,0.24805150006432086,8157.0,7419,4,0.03442329994868487,0.12188700004480779,8157.0,7398,8,0.05746710009407252
99,7953,8570.0,1.2353261000243947,heavy_static,0.6095919000217691,8570.0,7859,2,0.016690100077539682,0.3391799000091851,8570.0,7727,4,0.03554559999611229,0.13290510000661016,8570.0,7748,8,0.06070869998075068
100,7536,8061.0,1.1662089999299496,heavy_static,0.5217942999443039,8061.0,7444,2,0.018120599910616875,0.2429252000292763,8061.0,7352,4,0.03410970000550151,0.12337029993068427,8061.0,7376,8,0.04641609999816865
101,7632,8197.0,1.2210542000830173,heavy_static,0.5153394000371918,8197.0,7559,2,0.02010680001694709,0.2746729999780655,8197.0,7457,4,0.03490710002370179,0.15809299994725734,8197.0,7493,8,0.055224400013685226
102,7648,8206.0,1.1677916999906301,heavy_static,0.518345299991779,8206.0,7540,2,0.01675549999345094,0.24541500001214445,8206.0,7443,4,0.035265999962575734,0.12255410000216216,8206.0,7419,8,0.04982930002734065
103,7710,8283.0,1.1990504999412224,heavy_static,0.5343737000366673,8283.0,7619,2,0.019120800076052547,0.2800725999986753,8283.0,7508,4,0.03440579993184656,0.16304869996383786,8283.0,7560,8,0.05915290000848472
104,7648,8203.0,1.2081808999646455,heavy_static,0.5156389999901876,8203.0,7551,2,0.018637500004842877,0.24432339996565133,8203.0,7422,4,0.03578479995485395,0.12371299997903407,8203.0,7470,8,0.049206300056539476
