matrix_index,bvn_perms,bvn_cycle,bvn_runtime,bvn_matching,euler_heuristic_depth1_time,euler_heuristic_depth1_cycle,euler_heuristic_depth1_perms,euler_heuristic_depth1_planes,euler_heuristic_depth1_split,euler_heuristic_depth2_time,euler_heuristic_depth2_cycle,euler_heuristic_depth2_perms,euler_heuristic_depth2_planes,euler_heuristic_depth2_split,euler_heuristic_depth3_time,euler_heuristic_depth3_cycle,euler_heuristic_depth3_perms,euler_heuristic_depth3_planes,euler_heuristic_depth3_split,euler_heuristic_depth4_time,euler_heuristic_depth4_cycle,euler_heuristic_depth4_perms,euler_heuristic_depth4_planes,euler_heuristic_depth4_split
58,505,9513.0,0.3108388000400737,heavy,0.10951709997607395,9620.0,576,2,0.018197999976109713,0.04702559998258948,9651.0,553,4,0.03187169996090233,0.019046499975956976,10051.0,611,8,0.04263280000304803,0.009697800036519766,10737.0,733,16,0.0513984999852255
59,506,9524.0,0.32097280002199113,heavy,0.11791840003570542,9688.0,569,2,0.017426999984309077,0.04882939998060465,10115.0,580,4,0.03153939999174327,0.01999419997446239,10170.0,621,8,0.04205680004088208,0.00964949995977804,10669.0,729,16,0.053541500004939735
60,523,9477.0,0.2978440000442788,heavy,0.11347620002925396,9345.0,573,2,0.016695099999196827,0.05221569997956976,9356.0,527,4,0.03255629999330267,0.022032400011084974,9815.0,608,8,0.042782199976500124,0.010942599968984723,10386.0,737,16,0.053184600023087114
61,567,10812.0,0.34299000003375113,heavy,0.13885709998430684,10609.0,589,2,0.01907280000159517,0.05980240000644699,10732.0,606,4,0.036436200025491416,0.022430500015616417,11282.0,624,8,0.04645680001704022,0.012146399996709079,11719.0,737,16,0.05355000001145527
62,517,9184.0,0.3505157000035979,heavy,0.12881870003184304,9300.0,567,2,0.016606499964836985,0.054079500027000904,9610.0,577,4,0.030243500019423664,0.023616299964487553,9927.0,620,8,0.05014299997128546,0.011652700020931661,10329.0,719,16,0.0609171999967657
63,513,10146.0,0.33351610001409426,heavy,0.14106679998803884,10135.0,581,2,0.019623000000137836,0.05225919996155426,10191.0,582,4,0.035191000031773,0.022984699986409396,10654.0,618,8,0.046834399981889874,0.009302699996624142,11273.0,730,16,0.05914889997802675
64,514,10090.0,0.3365616000373848,heavy,0.12521839997498319,10164.0,563,2,0.018284899997524917,0.04359149996889755,10196.0,566,4,0.03183240001089871,0.02164619998075068,10788.0,621,8,0.04389959998661652,0.014235800015740097,11164.0,727,16,0.04929399996763095
65,552,9460.0,0.34351360000437126,heavy,0.11889129999326542,9242.0,551,2,0.016758800018578768,0.05159980000462383,9606.0,595,4,0.032414000015705824,0.020296900009270757,9968.0,606,8,0.04276920005213469,0.010626500006765127,10481.0,722,16,0.0481652999878861
66,549,9760.0,0.33999500004574656,heavy,0.12225960002979264,9672.0,577,2,0.015313700016122311,0.05321889999322593,9865.0,582,4,0.03182340000057593,0.022136299987323582,10057.0,624,8,0.04200760001549497,0.00926889997208491,10564.0,718,16,0.054261500015854836
67,534,9678.0,0.3093069000169635,heavy,0.12077739997766912,9728.0,568,2,0.015561999985948205,0.06284009997034445,9594.0,559,4,0.03037280001444742,0.023934600001666695,10028.0,615,8,0.040294199949130416,0.012296899978537112,10714.0,727,16,0.04894760000752285
68,536,9637.0,0.32665579998865724,heavy,0.12269250000827014,9462.0,566,2,0.016681899956893176,0.054366800002753735,9849.0,593,4,0.032118899980559945,0.02164769999217242,10111.0,625,8,0.042011399986222386,0.009846000000834465,10515.0,734,16,0.05187799996929243
69,525,9141.0,0.33641079999506474,heavy,0.12756640004226938,9389.0,595,2,0.017768500023521483,0.05388319998746738,9888.0,613,4,0.03202629997394979,0.020419100008439273,10016.0,621,8,0.04317540000192821,0.010919899970758706,10541.0,736,16,0.051194800005760044
70,510,9147.0,0.3194636000553146,heavy,0.1490205000154674,8998.0,573,2,0.017389999993611127,0.053569600044284016,9515.0,605,4,0.03143209998961538,0.020063299976754934,9802.0,640,8,0.04458879999583587,0.010137500008568168,10289.0,748,16,0.05423459998564795
71,522,9532.0,0.33253210003022105,heavy,0.11996809998527169,9578.0,555,2,0.016942500020377338,0.055895700003020465,9932.0,568,4,0.03334219998214394,0.024441600020509213,10336.0,627,8,0.04813469998771325,0.010814699984621257,10744.0,727,16,0.06072930002119392
72,556,9628.0,0.3629011000157334,heavy,0.14424190000863746,9642.0,589,2,0.019030900031793863,0.05158009997103363,9975.0,585,4,0.0359409999800846,0.02092040004208684,10173.0,601,8,0.04724580002948642,0.015115999965928495,10806.0,721,16,0.056941899994853884
73,538,9490.0,0.3382283999817446,heavy,0.1261907999869436,9233.0,555,2,0.018867800012230873,0.049604900006670505,9539.0,558,4,0.03506490000290796,0.021839599998202175,9844.0,605,8,0.042583599977660924,0.012399700004607439,10415.0,728,16,0.05181019997689873
74,518,9316.0,0.3255481999949552,heavy,0.12452690000645816,9436.0,557,2,0.0166369000216946,0.04989439999917522,9777.0,586,4,0.033116200007498264,0.024193599994760007,10113.0,615,8,0.04579379997448996,0.012072299956344068,10647.0,726,16,0.05621640000026673
75,534,9580.0,0.3323693999554962,heavy,0.13766270002815872,9584.0,565,2,0.019310100004076958,0.04870959999971092,10100.0,573,4,0.03586960001848638,0.021180100040510297,10526.0,618,8,0.04282919998513535,0.010811700019985437,11031.0,736,16,0.05251219996716827
76,513,9467.0,0.34890230000019073,heavy,0.1310310999979265,9796.0,558,2,0.01799399999435991,0.05104600003687665,9777.0,570,4,0.032031800015829504,0.02175610000267625,10287.0,634,8,0.041816000011749566,0.08111569995526224,10856.0,742,16,0.0555008000228554
77,548,10153.0,0.35054409998701885,heavy,0.13558040000498295,10148.0,575,2,0.019929900008719414,0.05566980002913624,10453.0,575,4,0.03509650001069531,0.022516999975778162,10819.0,627,8,0.04261390003375709,0.012066299968864769,11420.0,734,16,0.05643320002127439
78,537,9335.0,0.3590501999715343,heavy,0.1385465000057593,9510.0,556,2,0.02122850000159815,0.05258799996227026,9702.0,592,4,0.03282369999215007,0.019923799962271005,9938.0,592,8,0.041117999993730336,0.01046170003246516,10484.0,728,16,0.05392019997816533
79,534,9695.0,0.3140756000066176,heavy,0.11805380001896992,9997.0,563,2,0.018282300035934895,0.05185509996954352,10207.0,577,4,0.03231399995274842,0.025088399997912347,10534.0,628,8,0.042980800033546984,0.010548099991865456,11124.0,739,16,0.059470699983648956
80,536,9531.0,0.3776652999804355,heavy,0.13708860002225265,9663.0,548,2,0.01860010001109913,0.052101499983109534,9847.0,562,4,0.03306960000190884,0.02051569998729974,10287.0,595,8,0.043674200016539544,0.01056240004254505,10854.0,728,16,0.05372989998431876
81,529,9777.0,0.3479988999897614,heavy,0.13740930001949891,9779.0,578,2,0.018436699989251792,0.0528205000446178,10163.0,588,4,0.038953599985688925,0.021797100023832172,10633.0,629,8,0.04475359997013584,0.01126619998831302,11034.0,729,16,0.05468140001175925
82,526,9442.0,0.31880870001623407,heavy,0.12112029996933416,9360.0,565,2,0.017474799999035895,0.048669799987692386,9644.0,568,4,0.03111199999693781,0.020285399979911745,10035.0,610,8,0.03973680001217872,0.01075189997209236,10667.0,736,16,0.047169100027531385
83,539,9621.0,0.36597089999122545,heavy,0.13510860002133995,9750.0,555,2,0.018350000027567148,0.054034599976148456,9934.0,557,4,0.03369010001188144,0.02330539998365566,10417.0,605,8,0.0462674000300467,0.01433900004485622,10995.0,713,16,0.0605887999990955
84,513,10207.0,0.37265100004151464,heavy,0.13110399997094646,10415.0,571,2,0.019150399952195585,0.04814739996800199,10457.0,567,4,0.034467399993445724,0.0201736000017263,10849.0,622,8,0.04967689997283742,0.010830199986230582,11369.0,739,16,0.06078539998270571
85,513,9741.0,0.3713720999658108,heavy,0.1360841999994591,9503.0,570,2,0.01778530003502965,0.05408129998249933,9890.0,586,4,0.03533350001089275,0.02162410004530102,10195.0,618,8,0.04210580000653863,0.011218099971301854,10698.0,722,16,0.05329780001193285
86,548,9612.0,0.33942640002351254,heavy,0.13243970001349226,9691.0,560,2,0.01920040004188195,0.0518207999994047,9856.0,581,4,0.0334275999921374,0.020482500025536865,10128.0,607,8,0.047147100034635514,0.011702400050126016,10883.0,746,16,0.057245499978307635
87,544,9730.0,0.36819899996044114,heavy,0.1303621000261046,9777.0,545,2,0.01807709998684004,0.05269330000737682,10011.0,600,4,0.03429029998369515,0.024469700001645833,10431.0,628,8,0.04474719997961074,0.01141869998537004,11041.0,723,16,0.059394100040663034
88,525,10049.0,0.3328524000244215,heavy,0.12730499997269362,10384.0,562,2,0.02153800002997741,0.05437440000241622,10365.0,557,4,0.03353209997294471,0.02117650001309812,10800.0,603,8,0.04870729998219758,0.00986320001538843,11307.0,725,16,0.054019999981392175
